Logger, 5287779394:         	Automatically truncated logfile to 1048576
DataCenter, 5287779394:     	Reconnecting to DC 4_media (-1) from existing
DataCenterConnection, 5287779394: 	Trying shared connection via tcp://[2001:067c:04e8:f004:0000:0000:0000:000b]:80 main DC 4_media, via ipv6 using AbridgedStream => HttpProxy ({"address":null,"port":null,"username":null,"password":null}) => BufferedRawStream => DefaultStream (-1)
Connection, 5287779394:     	Connecting to DC 4_media.0
Session, 5287779394:        	Resetting session in DC 4_media.0...
DataCenter, 5287779394:     	Connection failed (4_media): Invalid URI: tcp://; host and port components required
DataCenter, 5287779394:     	Reconnecting to DC 4_media (-1) from existing
DataCenterConnection, 5287779394: 	Trying shared connection via tcp://[2001:067c:04e8:f004:0000:0000:0000:000b]:88 main DC 4_media, via ipv6 using AbridgedStream => HttpProxy ({"address":null,"port":null,"username":null,"password":null}) => BufferedRawStream => DefaultStream (-1)
Connection, 5287779394:     	Connecting to DC 4_media.0
Session, 5287779394:        	Resetting session in DC 4_media.0...
DataCenter, 5287779394:     	Connection failed (4_media): Invalid URI: tcp://; host and port components required
DataCenter, 5287779394:     	Reconnecting to DC 4_media (-1) from existing
DataCenterConnection, 5287779394: 	Trying shared connection via tcp://[2001:067c:04e8:f004:0000:0000:0000:000b]:5222 main DC 4_media, via ipv6 using AbridgedStream => HttpProxy ({"address":null,"port":null,"username":null,"password":null}) => BufferedRawStream => DefaultStream (-1)
Connection, 5287779394:     	Connecting to DC 4_media.0
Session, 5287779394:        	Resetting session in DC 4_media.0...
DataCenter, 5287779394:     	Connection failed (4_media): Invalid URI: tcp://; host and port components required
DataCenter, 5287779394:     	Reconnecting to DC 4_media (-1) from existing
DataCenterConnection, 5287779394: 	Trying shared connection via tcp://149.154.165.136:443 main DC 4_media, via ipv4 using AbridgedStream => HttpProxy ({"address":null,"port":null,"username":null,"password":null}) => BufferedRawStream => DefaultStream (-1)
Connection, 5287779394:     	Connecting to DC 4_media.0
Session, 5287779394:        	Resetting session in DC 4_media.0...
DataCenter, 5287779394:     	Connection failed (4_media): Invalid URI: tcp://; host and port components required
DataCenter, 5287779394:     	Reconnecting to DC 4_media (-1) from existing
DataCenterConnection, 5287779394: 	Trying shared connection via tcp://149.154.165.136:80 main DC 4_media, via ipv4 using AbridgedStream => HttpProxy ({"address":null,"port":null,"username":null,"password":null}) => BufferedRawStream => DefaultStream (-1)
Connection, 5287779394:     	Connecting to DC 4_media.0
Session, 5287779394:        	Resetting session in DC 4_media.0...
DataCenter, 5287779394:     	Connection failed (4_media): Invalid URI: tcp://; host and port components required
DataCenter, 5287779394:     	Reconnecting to DC 4_media (-1) from existing
DataCenterConnection, 5287779394: 	Trying shared connection via tcp://149.154.165.136:88 main DC 4_media, via ipv4 using AbridgedStream => HttpProxy ({"address":null,"port":null,"username":null,"password":null}) => BufferedRawStream => DefaultStream (-1)
Connection, 5287779394:     	Connecting to DC 4_media.0
Session, 5287779394:        	Resetting session in DC 4_media.0...
DataCenter, 5287779394:     	Connection failed (4_media): Invalid URI: tcp://; host and port components required
DataCenter, 5287779394:     	Reconnecting to DC 4_media (-1) from existing
DataCenterConnection, 5287779394: 	Trying shared connection via tcp://149.154.165.136:5222 main DC 4_media, via ipv4 using AbridgedStream => HttpProxy ({"address":null,"port":null,"username":null,"password":null}) => BufferedRawStream => DefaultStream (-1)
Connection, 5287779394:     	Connecting to DC 4_media.0
Session, 5287779394:        	Resetting session in DC 4_media.0...
DataCenter, 5287779394:     	Connection failed (4_media): Invalid URI: tcp://; host and port components required
DataCenter, 5287779394:     	Reconnecting to DC 4_media (-1) from existing
DataCenterConnection, 5287779394: 	Trying shared connection via tcp://[2001:067c:04e8:f004:0000:0000:0000:000b]:443 main DC 4_media, via ipv6 using AbridgedStream => HttpProxy ({"address":null,"port":null,"username":null,"password":null}) => BufferedRawStream => DefaultStream (-1)
Connection, 5287779394:     	Connecting to DC 4_media.0
Session, 5287779394:        	Resetting session in DC 4_media.0...
DataCenter, 5287779394:     	Connection failed (4_media): Invalid URI: tcp://; host and port components required
DataCenter, 5287779394:     	Reconnecting to DC 4_media (-1) from existing
DataCenterConnection, 5287779394: 	Trying shared connection via tcp://[2001:067c:04e8:f004:0000:0000:0000:000b]:80 main DC 4_media, via ipv6 using AbridgedStream => HttpProxy ({"address":null,"port":null,"username":null,"password":null}) => BufferedRawStream => DefaultStream (-1)
Connection, 5287779394:     	Connecting to DC 4_media.0
Session, 5287779394:        	Resetting session in DC 4_media.0...
DataCenter, 5287779394:     	Connection failed (4_media): Invalid URI: tcp://; host and port components required
DataCenter, 5287779394:     	Reconnecting to DC 4_media (-1) from existing
DataCenterConnection, 5287779394: 	Trying shared connection via tcp://[2001:067c:04e8:f004:0000:0000:0000:000b]:88 main DC 4_media, via ipv6 using AbridgedStream => HttpProxy ({"address":null,"port":null,"username":null,"password":null}) => BufferedRawStream => DefaultStream (-1)
Connection, 5287779394:     	Connecting to DC 4_media.0
Session, 5287779394:        	Resetting session in DC 4_media.0...
DataCenter, 5287779394:     	Connection failed (4_media): Invalid URI: tcp://; host and port components required
DataCenter, 5287779394:     	Reconnecting to DC 4_media (-1) from existing
DataCenterConnection, 5287779394: 	Trying shared connection via tcp://[2001:067c:04e8:f004:0000:0000:0000:000b]:5222 main DC 4_media, via ipv6 using AbridgedStream => HttpProxy ({"address":null,"port":null,"username":null,"password":null}) => BufferedRawStream => DefaultStream (-1)
Connection, 5287779394:     	Connecting to DC 4_media.0
Session, 5287779394:        	Resetting session in DC 4_media.0...
DataCenter, 5287779394:     	Connection failed (4_media): Invalid URI: tcp://; host and port components required
DataCenter, 5287779394:     	Reconnecting to DC 4_media (-1) from existing
DataCenterConnection, 5287779394: 	Trying shared connection via tcp://149.154.165.136:443 main DC 4_media, via ipv4 using AbridgedStream => BufferedRawStream => DefaultStream (-1)
Connection, 5287779394:     	Connecting to DC 4_media.0
Session, 5287779394:        	Resetting session in DC 4_media.0...
DataCenter, 5287779394:     	Reconnecting to DC 5 (-1) from existing
DataCenterConnection, 5287779394: 	Trying shared connection via tcp://91.108.56.198:443 main DC 5, via ipv4 using AbridgedStream => HttpProxy ({"address":null,"port":null,"username":null,"password":null}) => BufferedRawStream => DefaultStream (-1)
Connection, 5287779394:     	Connecting to DC 5.0
Session, 5287779394:        	Resetting session in DC 5.0...
DataCenter, 5287779394:     	Connection failed (5): Invalid URI: tcp://; host and port components required
DataCenter, 5287779394:     	Reconnecting to DC 5 (-1) from existing
DataCenterConnection, 5287779394: 	Trying shared connection via tcp://91.108.56.198:80 main DC 5, via ipv4 using AbridgedStream => HttpProxy ({"address":null,"port":null,"username":null,"password":null}) => BufferedRawStream => DefaultStream (-1)
Connection, 5287779394:     	Connecting to DC 5.0
Session, 5287779394:        	Resetting session in DC 5.0...
DataCenter, 5287779394:     	Connection failed (5): Invalid URI: tcp://; host and port components required
DataCenter, 5287779394:     	Reconnecting to DC 5 (-1) from existing
DataCenterConnection, 5287779394: 	Trying shared connection via tcp://91.108.56.198:88 main DC 5, via ipv4 using AbridgedStream => HttpProxy ({"address":null,"port":null,"username":null,"password":null}) => BufferedRawStream => DefaultStream (-1)
Connection, 5287779394:     	Connecting to DC 5.0
Session, 5287779394:        	Resetting session in DC 5.0...
DataCenter, 5287779394:     	Connection failed (5): Invalid URI: tcp://; host and port components required
DataCenter, 5287779394:     	Reconnecting to DC 5 (-1) from existing
DataCenterConnection, 5287779394: 	Trying shared connection via tcp://91.108.56.198:5222 main DC 5, via ipv4 using AbridgedStream => HttpProxy ({"address":null,"port":null,"username":null,"password":null}) => BufferedRawStream => DefaultStream (-1)
Connection, 5287779394:     	Connecting to DC 5.0
Session, 5287779394:        	Resetting session in DC 5.0...
DataCenter, 5287779394:     	Connection failed (5): Invalid URI: tcp://; host and port components required
DataCenter, 5287779394:     	Reconnecting to DC 5 (-1) from existing
DataCenterConnection, 5287779394: 	Trying shared connection via tcp://[2001:0b28:f23f:f005:0000:0000:0000:000a]:443 main DC 5, via ipv6 using AbridgedStream => HttpProxy ({"address":null,"port":null,"username":null,"password":null}) => BufferedRawStream => DefaultStream (-1)
Connection, 5287779394:     	Connecting to DC 5.0
Session, 5287779394:        	Resetting session in DC 5.0...
DataCenter, 5287779394:     	Connection failed (5): Invalid URI: tcp://; host and port components required
DataCenter, 5287779394:     	Reconnecting to DC 5 (-1) from existing
DataCenterConnection, 5287779394: 	Trying shared connection via tcp://[2001:0b28:f23f:f005:0000:0000:0000:000a]:80 main DC 5, via ipv6 using AbridgedStream => HttpProxy ({"address":null,"port":null,"username":null,"password":null}) => BufferedRawStream => DefaultStream (-1)
Connection, 5287779394:     	Connecting to DC 5.0
Session, 5287779394:        	Resetting session in DC 5.0...
DataCenter, 5287779394:     	Connection failed (5): Invalid URI: tcp://; host and port components required
DataCenter, 5287779394:     	Reconnecting to DC 5 (-1) from existing
DataCenterConnection, 5287779394: 	Trying shared connection via tcp://[2001:0b28:f23f:f005:0000:0000:0000:000a]:88 main DC 5, via ipv6 using AbridgedStream => HttpProxy ({"address":null,"port":null,"username":null,"password":null}) => BufferedRawStream => DefaultStream (-1)
Connection, 5287779394:     	Connecting to DC 5.0
Session, 5287779394:        	Resetting session in DC 5.0...
DataCenter, 5287779394:     	Connection failed (5): Invalid URI: tcp://; host and port components required
DataCenter, 5287779394:     	Reconnecting to DC 5 (-1) from existing
DataCenterConnection, 5287779394: 	Trying shared connection via tcp://[2001:0b28:f23f:f005:0000:0000:0000:000a]:5222 main DC 5, via ipv6 using AbridgedStream => HttpProxy ({"address":null,"port":null,"username":null,"password":null}) => BufferedRawStream => DefaultStream (-1)
Connection, 5287779394:     	Connecting to DC 5.0
Session, 5287779394:        	Resetting session in DC 5.0...
DataCenter, 5287779394:     	Connection failed (5): Invalid URI: tcp://; host and port components required
DataCenter, 5287779394:     	Reconnecting to DC 5 (-1) from existing
DataCenterConnection, 5287779394: 	Trying shared connection via tcp://91.108.56.198:443 main DC 5, via ipv4 using AbridgedStream => HttpProxy ({"address":null,"port":null,"username":null,"password":null}) => BufferedRawStream => DefaultStream (-1)
Connection, 5287779394:     	Connecting to DC 5.0
Session, 5287779394:        	Resetting session in DC 5.0...
DataCenter, 5287779394:     	Connection failed (5): Invalid URI: tcp://; host and port components required
DataCenter, 5287779394:     	Reconnecting to DC 5 (-1) from existing
DataCenterConnection, 5287779394: 	Trying shared connection via tcp://91.108.56.198:80 main DC 5, via ipv4 using AbridgedStream => HttpProxy ({"address":null,"port":null,"username":null,"password":null}) => BufferedRawStream => DefaultStream (-1)
Connection, 5287779394:     	Connecting to DC 5.0
Session, 5287779394:        	Resetting session in DC 5.0...
DataCenter, 5287779394:     	Connection failed (5): Invalid URI: tcp://; host and port components required
DataCenter, 5287779394:     	Reconnecting to DC 5 (-1) from existing
DataCenterConnection, 5287779394: 	Trying shared connection via tcp://91.108.56.198:88 main DC 5, via ipv4 using AbridgedStream => HttpProxy ({"address":null,"port":null,"username":null,"password":null}) => BufferedRawStream => DefaultStream (-1)
Connection, 5287779394:     	Connecting to DC 5.0
Session, 5287779394:        	Resetting session in DC 5.0...
DataCenter, 5287779394:     	Connection failed (5): Invalid URI: tcp://; host and port components required
DataCenter, 5287779394:     	Reconnecting to DC 5 (-1) from existing
DataCenterConnection, 5287779394: 	Trying shared connection via tcp://91.108.56.198:5222 main DC 5, via ipv4 using AbridgedStream => HttpProxy ({"address":null,"port":null,"username":null,"password":null}) => BufferedRawStream => DefaultStream (-1)
Connection, 5287779394:     	Connecting to DC 5.0
Session, 5287779394:        	Resetting session in DC 5.0...
DataCenter, 5287779394:     	Connection failed (5): Invalid URI: tcp://; host and port components required
DataCenter, 5287779394:     	Reconnecting to DC 5 (-1) from existing
DataCenterConnection, 5287779394: 	Trying shared connection via tcp://[2001:0b28:f23f:f005:0000:0000:0000:000a]:443 main DC 5, via ipv6 using AbridgedStream => HttpProxy ({"address":null,"port":null,"username":null,"password":null}) => BufferedRawStream => DefaultStream (-1)
Connection, 5287779394:     	Connecting to DC 5.0
Session, 5287779394:        	Resetting session in DC 5.0...
DataCenter, 5287779394:     	Connection failed (5): Invalid URI: tcp://; host and port components required
DataCenter, 5287779394:     	Reconnecting to DC 5 (-1) from existing
DataCenterConnection, 5287779394: 	Trying shared connection via tcp://[2001:0b28:f23f:f005:0000:0000:0000:000a]:80 main DC 5, via ipv6 using AbridgedStream => HttpProxy ({"address":null,"port":null,"username":null,"password":null}) => BufferedRawStream => DefaultStream (-1)
Connection, 5287779394:     	Connecting to DC 5.0
Session, 5287779394:        	Resetting session in DC 5.0...
DataCenter, 5287779394:     	Connection failed (5): Invalid URI: tcp://; host and port components required
DataCenter, 5287779394:     	Reconnecting to DC 5 (-1) from existing
DataCenterConnection, 5287779394: 	Trying shared connection via tcp://[2001:0b28:f23f:f005:0000:0000:0000:000a]:88 main DC 5, via ipv6 using AbridgedStream => HttpProxy ({"address":null,"port":null,"username":null,"password":null}) => BufferedRawStream => DefaultStream (-1)
Connection, 5287779394:     	Connecting to DC 5.0
Session, 5287779394:        	Resetting session in DC 5.0...
DataCenter, 5287779394:     	Connection failed (5): Invalid URI: tcp://; host and port components required
DataCenter, 5287779394:     	Reconnecting to DC 5 (-1) from existing
DataCenterConnection, 5287779394: 	Trying shared connection via tcp://[2001:0b28:f23f:f005:0000:0000:0000:000a]:5222 main DC 5, via ipv6 using AbridgedStream => HttpProxy ({"address":null,"port":null,"username":null,"password":null}) => BufferedRawStream => DefaultStream (-1)
Connection, 5287779394:     	Connecting to DC 5.0
Session, 5287779394:        	Resetting session in DC 5.0...
DataCenter, 5287779394:     	Connection failed (5): Invalid URI: tcp://; host and port components required
DataCenter, 5287779394:     	Reconnecting to DC 5 (-1) from existing
DataCenterConnection, 5287779394: 	Trying shared connection via tcp://91.108.56.198:443 main DC 5, via ipv4 using AbridgedStream => BufferedRawStream => DefaultStream (-1)
Connection, 5287779394:     	Connecting to DC 5.0
Session, 5287779394:        	Resetting session in DC 5.0...
Connection, 5287779394:     	Connected to DC 2.0!
DataCenterConnection, 5287779394: 	Restoring 0 messages to DC 2
DataCenter, 5287779394:     	OK!
Connection, 5287779394:     	Connected to DC 4.0!
DataCenterConnection, 5287779394: 	Restoring 0 messages to DC 4
DataCenter, 5287779394:     	OK!
Connection, 5287779394:     	Connected to DC 2_media.0!
Connection, 5287779394:     	Connecting to DC 2_media.1
Session, 5287779394:        	Resetting session in DC 2_media.1...
Connection, 5287779394:     	Connected to DC 4_media.0!
Connection, 5287779394:     	Connecting to DC 4_media.1
Session, 5287779394:        	Resetting session in DC 4_media.1...
Exception:      	stream_socket_client(): unable to connect to tcp://127.0.0.1:57135 (��������� �� �����������, �.�. ������ ������� ������ ������ �� ���������.
) in functions.php:39
Serialization:  	stream_socket_client(): unable to connect to tcp://127.0.0.1:57135 (��������� �� �����������, �.�. ������ ������� ������ ������ �� ���������.
) while connecting to IPC socket
Connection, 5287779394:     	Connected to DC 2_media.1!
Connection, 5287779394:     	Connecting to DC 2_media.2
Session, 5287779394:        	Resetting session in DC 2_media.2...
Connection, 5287779394:     	Connected to DC 4_media.1!
Connection, 5287779394:     	Connecting to DC 4_media.2
Session, 5287779394:        	Resetting session in DC 4_media.2...
Connection, 5287779394:     	Connected to DC 1.0!
DataCenterConnection, 5287779394: 	Restoring 0 messages to DC 1
DataCenter, 5287779394:     	OK!
Connection, 5287779394:     	Connected to DC 5.0!
DataCenterConnection, 5287779394: 	Restoring 0 messages to DC 5
DataCenter, 5287779394:     	OK!
Connection, 5287779394:     	Connected to DC 3.0!
DataCenterConnection, 5287779394: 	Restoring 0 messages to DC 3
DataCenter, 5287779394:     	OK!
Connection, 5287779394:     	Connected to DC 2_media.2!
Connection, 5287779394:     	Connecting to DC 2_media.3
Session, 5287779394:        	Resetting session in DC 2_media.3...
Connection, 5287779394:     	Connected to DC 4_media.2!
Connection, 5287779394:     	Connecting to DC 4_media.3
Session, 5287779394:        	Resetting session in DC 4_media.3...
Connection, 5287779394:     	Connected to DC 2_media.3!
Connection, 5287779394:     	Connecting to DC 2_media.4
Session, 5287779394:        	Resetting session in DC 2_media.4...
Connection, 5287779394:     	Connected to DC 4_media.3!
Connection, 5287779394:     	Connecting to DC 4_media.4
Session, 5287779394:        	Resetting session in DC 4_media.4...
Connection, 5287779394:     	Connected to DC 2_media.4!
DataCenterConnection, 5287779394: 	Restoring 0 messages to DC 2_media
DataCenter, 5287779394:     	OK!
Connection, 5287779394:     	Connected to DC 4_media.4!
DataCenterConnection, 5287779394: 	Restoring 0 messages to DC 4_media
DataCenter, 5287779394:     	OK!
MTProto, 5287779394:        	Initing authorization...
MTProto, 5287779394:        	Initing authorization DC 2...
MTProto, 5287779394:        	Done initing authorization DC 2
MTProto, 5287779394:        	Initing authorization DC 1...
MTProto, 5287779394:        	Done initing authorization DC 1
MTProto, 5287779394:        	Initing authorization DC 3...
MTProto, 5287779394:        	Done initing authorization DC 3
MTProto, 5287779394:        	Initing authorization DC 4...
MTProto, 5287779394:        	Done initing authorization DC 4
MTProto, 5287779394:        	Initing authorization DC 5...
MTProto, 5287779394:        	Done initing authorization DC 5
MTProto, 5287779394:        	Initing authorization DC 2_media...
MTProto, 5287779394:        	Done initing authorization DC 2_media
MTProto, 5287779394:        	Initing authorization DC 4_media...
MTProto, 5287779394:        	Done initing authorization DC 4_media
DataCenter, 5287779394:     	Reconnecting to DC 2 (-1) from existing
DataCenterConnection, 5287779394: 	Trying shared connection via tcp://149.154.167.51:443 main DC 2, via ipv4 using AbridgedStream => HttpProxy ({"address":null,"port":null,"username":null,"password":null}) => BufferedRawStream => DefaultStream (-1)
DataCenterConnection, 5287779394: 	Already connected!
DataCenter, 5287779394:     	OK!
DataCenter, 5287779394:     	Reconnecting to DC 1 (-1) from existing
DataCenterConnection, 5287779394: 	Trying shared connection via tcp://149.154.175.53:443 main DC 1, via ipv4 using AbridgedStream => HttpProxy ({"address":null,"port":null,"username":null,"password":null}) => BufferedRawStream => DefaultStream (-1)
DataCenterConnection, 5287779394: 	Already connected!
DataCenter, 5287779394:     	OK!
DataCenter, 5287779394:     	Reconnecting to DC 2_media (-1) from existing
DataCenterConnection, 5287779394: 	Trying shared connection via tcp://149.154.167.151:443 main DC 2_media, via ipv4 using AbridgedStream => HttpProxy ({"address":null,"port":null,"username":null,"password":null}) => BufferedRawStream => DefaultStream (-1)
DataCenterConnection, 5287779394: 	Already connected!
DataCenter, 5287779394:     	OK!
DataCenter, 5287779394:     	Reconnecting to DC 3 (-1) from existing
DataCenterConnection, 5287779394: 	Trying shared connection via tcp://149.154.175.100:443 main DC 3, via ipv4 using AbridgedStream => HttpProxy ({"address":null,"port":null,"username":null,"password":null}) => BufferedRawStream => DefaultStream (-1)
DataCenterConnection, 5287779394: 	Already connected!
DataCenter, 5287779394:     	OK!
DataCenter, 5287779394:     	Reconnecting to DC 4 (-1) from existing
DataCenterConnection, 5287779394: 	Trying shared connection via tcp://149.154.167.92:443 main DC 4, via ipv4 using AbridgedStream => HttpProxy ({"address":null,"port":null,"username":null,"password":null}) => BufferedRawStream => DefaultStream (-1)
DataCenterConnection, 5287779394: 	Already connected!
DataCenter, 5287779394:     	OK!
DataCenter, 5287779394:     	Reconnecting to DC 4_media (-1) from existing
DataCenterConnection, 5287779394: 	Trying shared connection via tcp://149.154.165.136:443 main DC 4_media, via ipv4 using AbridgedStream => HttpProxy ({"address":null,"port":null,"username":null,"password":null}) => BufferedRawStream => DefaultStream (-1)
DataCenterConnection, 5287779394: 	Already connected!
DataCenter, 5287779394:     	OK!
DataCenter, 5287779394:     	Reconnecting to DC 5 (-1) from existing
DataCenterConnection, 5287779394: 	Trying shared connection via tcp://91.108.56.198:443 main DC 5, via ipv4 using AbridgedStream => HttpProxy ({"address":null,"port":null,"username":null,"password":null}) => BufferedRawStream => DefaultStream (-1)
DataCenterConnection, 5287779394: 	Already connected!
DataCenter, 5287779394:     	OK!
MTProto, 5287779394:        	Initing authorization...
MTProto, 5287779394:        	Initing authorization DC 2...
MTProto, 5287779394:        	Done initing authorization DC 2
MTProto, 5287779394:        	Initing authorization DC 1...
MTProto, 5287779394:        	Done initing authorization DC 1
MTProto, 5287779394:        	Initing authorization DC 3...
MTProto, 5287779394:        	Done initing authorization DC 3
MTProto, 5287779394:        	Initing authorization DC 4...
MTProto, 5287779394:        	Done initing authorization DC 4
MTProto, 5287779394:        	Initing authorization DC 5...
MTProto, 5287779394:        	Done initing authorization DC 5
MTProto, 5287779394:        	Initing authorization DC 2_media...
MTProto, 5287779394:        	Done initing authorization DC 2_media
MTProto, 5287779394:        	Initing authorization DC 4_media...
MTProto, 5287779394:        	Done initing authorization DC 4_media
MsgIdHandler64, 5287779394: 	Given message id (7079566427498371073) is bigger than or equal to the current limit (7079566427498355713). Please sync your date using NTP.
[27-Mar-2022 03:13:24 Europe/Moscow] Enabled PHP logging
MTProto, 5287779394:        	Initing authorization...
MTProto, 5287779394:        	Initing authorization DC 2...
MTProto, 5287779394:        	Done initing authorization DC 2
MTProto, 5287779394:        	Initing authorization DC 1...
MTProto, 5287779394:        	Done initing authorization DC 1
MTProto, 5287779394:        	Initing authorization DC 3...
MTProto, 5287779394:        	Done initing authorization DC 3
MTProto, 5287779394:        	Initing authorization DC 4...
MTProto, 5287779394:        	Done initing authorization DC 4
MTProto, 5287779394:        	Initing authorization DC 5...
MTProto, 5287779394:        	Done initing authorization DC 5
MTProto, 5287779394:        	Initing authorization DC 2_media...
MTProto, 5287779394:        	Done initing authorization DC 2_media
MTProto, 5287779394:        	Initing authorization DC 4_media...
MTProto, 5287779394:        	Done initing authorization DC 4_media
MTProto, 5287779394:        	Starting update system
FeedLoop, 5287779394:       	Resumed update feed loop generic
FeedLoop, 5287779394:       	Resumed update feed loop channel 1319040000
MTProto, 5287779394:        	Getting updates after deserialization...
Session, 5287779394:        	Garbage collected 5 incoming messages, 0 left
Session, 5287779394:        	Garbage collected 4 outgoing messages, 2 left
MsgIdHandler64, 5287779394: 	Given message id (7079566429196737537) is bigger than or equal to the current limit (7079566429196730369). Please sync your date using NTP.
API, 5287779394:            	MadelineProto is ready!
Loop, 5287779394:           	Will self-restart
Loop, 5287779394:           	Adding restart callback!
Loop, 5287779394:           	Added restart callback with ID restarter!
Loop, 5287779394:           	Done webhost init process!
MTProto, 5287779394:        	The bot was started!
SessionPaths, 5287779394:   	Waiting for exclusive lock of C:\OpenServer\domains\localhost\sessions/1.madeline.ipcState.php.lock...
SessionPaths, 5287779394:   	Got exclusive lock of C:\OpenServer\domains\localhost\sessions/1.madeline.ipcState.php.lock...
Serialization:  	MadelineProto is starting, please wait...
Serialization:  	Connected to IPC socket!
MTProto, 5287779394:        	Accepted IPC client connection!
Server:         	IPC server started successfully!
ClientAbstract: 	{
    "_": "user",
    "self": true,
    "contact": true,
    "mutual_contact": true,
    "deleted": false,
    "bot": false,
    "bot_chat_history": false,
    "bot_nochats": false,
    "verified": false,
    "restricted": false,
    "min": false,
    "bot_inline_geo": false,
    "support": false,
    "scam": false,
    "apply_min_photo": true,
    "fake": false,
    "id": 5287779394,
    "access_hash": 5889209667410306544,
    "first_name": "000",
    "last_name": "00000",
    "phone": "380637313376",
    "status": {
        "_": "userStatusOffline",
        "was_online": 1648335000
    }
}
API:            	Shutting down MadelineProto (danog\MadelineProto\API)
API:            	Prompting final serialization...
API:            	Done final serialization!
ProcessRunner:  	Got final message from worker: 
ProcessRunner:  	Got final message from worker: 
Tools:          	Got the following exception within a forked strand, trying to rethrow
Tools:          	Well you know, this might actually not be the actual exception, scroll up in the logs to see the actual exception
Session, 5287779394:        	Garbage collected 4 incoming messages, 0 left
Session, 5287779394:        	Garbage collected 2 outgoing messages, 0 left
GarbageCollector, 5287779394: 	gc_collect_cycles done. Cleaned memory: 2 Mb
Logger:         	MadelineProto
Logger:         	Copyright (C) 2016-2020 Daniil Gentili
Logger:         	Licensed under AGPLv3
Logger:         	https://github.com/danog/MadelineProto
Serialization:  	It seems like the session is busy.
Serialization:  	Telegram does not support starting multiple instances of the same session, make sure no other instance of the session is running.
Serialization:  	Still waiting for exclusive session lock...
Serialization:  	Still waiting for exclusive session lock...
Serialization:  	Still waiting for exclusive session lock...
Serialization:  	Still waiting for exclusive session lock...
Serialization:  	Still waiting for exclusive session lock...
SessionPaths, 5287779394:   	Waiting for exclusive lock of C:\OpenServer\domains\localhost\sessions/1.madeline.safe.php.lock...
SessionPaths, 5287779394:   	Got exclusive lock of C:\OpenServer\domains\localhost\sessions/1.madeline.safe.php.lock...
SessionPaths, 5287779394:   	Waiting for exclusive lock of C:\OpenServer\domains\localhost\sessions/1.madeline.lightState.php.lock...
SessionPaths, 5287779394:   	Got exclusive lock of C:\OpenServer\domains\localhost\sessions/1.madeline.lightState.php.lock...
APIWrapper, 5287779394:     	Saved session!
API:            	!!! Could not connect to MadelineProto, please check and report the logs for more details. !!!
API:            	!!! Reconnecting using slower method. !!!
Serialization:  	It seems like the session is busy.
Serialization:  	Telegram does not support starting multiple instances of the same session, make sure no other instance of the session is running.
Serialization:  	Still waiting for exclusive session lock...
Serialization:  	Still waiting for exclusive session lock...
Serialization:  	Still waiting for exclusive session lock...
Serialization:  	Still waiting for exclusive session lock...
Serialization:  	Still waiting for exclusive session lock...
[27-Mar-2022 03:14:11 Europe/Moscow] Enabled PHP logging
[27-Mar-2022 03:14:12 Europe/Moscow] Enabled PHP logging
[27-Mar-2022 03:14:12 Europe/Moscow] Enabled PHP logging
Logger:         	MadelineProto
Logger:         	Copyright (C) 2016-2020 Daniil Gentili
Logger:         	Licensed under AGPLv3
Logger:         	https://github.com/danog/MadelineProto
Serialization:  	MadelineProto is starting, please wait...
MTProto, 5287779394:        	Accepted IPC client connection!
Serialization:  	Connected to IPC socket!
ClientAbstract: 	{
    "_": "user",
    "self": true,
    "contact": true,
    "mutual_contact": true,
    "deleted": false,
    "bot": false,
    "bot_chat_history": false,
    "bot_nochats": false,
    "verified": false,
    "restricted": false,
    "min": false,
    "bot_inline_geo": false,
    "support": false,
    "scam": false,
    "apply_min_photo": true,
    "fake": false,
    "id": 5287779394,
    "access_hash": 5889209667410306544,
    "first_name": "000",
    "last_name": "00000",
    "phone": "380637313376",
    "status": {
        "_": "userStatusOffline",
        "was_online": 1648335000
    }
}
API:            	Shutting down MadelineProto (danog\MadelineProto\API)
API:            	Prompting final serialization...
API:            	Done final serialization!
Serialization:  	Still waiting for exclusive session lock...
Serialization:  	Still waiting for exclusive session lock...
Serialization:  	Still waiting for exclusive session lock...
Serialization:  	Still waiting for exclusive session lock...
Serialization:  	Still waiting for exclusive session lock...
Serialization:  	Still waiting for exclusive session lock...
SessionPaths, 5287779394:   	Waiting for exclusive lock of C:\OpenServer\domains\localhost\sessions/1.madeline.safe.php.lock...
SessionPaths, 5287779394:   	Got exclusive lock of C:\OpenServer\domains\localhost\sessions/1.madeline.safe.php.lock...
SessionPaths, 5287779394:   	Waiting for exclusive lock of C:\OpenServer\domains\localhost\sessions/1.madeline.lightState.php.lock...
SessionPaths, 5287779394:   	Got exclusive lock of C:\OpenServer\domains\localhost\sessions/1.madeline.lightState.php.lock...
APIWrapper, 5287779394:     	Saved session!
[27-Mar-2022 03:14:25 Europe/Moscow] Enabled PHP logging
[27-Mar-2022 03:14:25 Europe/Moscow] Enabled PHP logging
[27-Mar-2022 03:14:25 Europe/Moscow] Enabled PHP logging
Logger:         	MadelineProto
Logger:         	Copyright (C) 2016-2020 Daniil Gentili
Logger:         	Licensed under AGPLv3
Logger:         	https://github.com/danog/MadelineProto
Serialization:  	MadelineProto is starting, please wait...
MTProto, 5287779394:        	Accepted IPC client connection!
Serialization:  	Connected to IPC socket!
ClientAbstract: 	{
    "_": "user",
    "self": true,
    "contact": true,
